6 1:0.6088417450334908 2:0.2544734033122041 3:0.04748878433088959 4:0.01972018285148353 5:0.3432212241487362 6:0.35748792270531393 7:0.3626373626373626 8:0.37857142857142856 9:0.02631578947368421 10:0.35423875432525953 11:0.1875 12:0.2280701754385965 13:0.22428620571035424 14:0.2877397940090142 #4277.0
6 1:0.547137316061865 2:0.198268657031368 3:0.0469074844074844 4:0.005667925748870663 5:0.2740756214748277 6:0.29371980676328496 7:0.2582417582417583 8:0.2107142857142857 9:0.03515625 10:0.3648596693579392 11:0.125 12:0.18421052631578946 13:0.2238562091503268 14:0.2697910318590773 #4278.0
4 1:0.6055848899388728 2:0.295218520290265 3:0.05821205821205819 4:0.018062365685715537 5:0.3077083768539795 6:0.3207729468599034 7:0.3076923076923077 8:0.3428571428571429 9:0.03333333333333333 10:0.4835640138408305 11:0.125 12:0.18421052631578946 13:0.2440087145969499 14:0.3039901171227554 #4279.0
4 1:0.5346963753201782 2:0.30128417354936565 3:0.019004211311903614 4:0.018411161765198192 5:0.2724044286609568 6:0.29371980676328496 7:0.23626373626373626 8:0.2928571428571429 9:0.007211538461538463 10:0.5098039215686275 11:0.0625 12:0.20175438596491227 13:0.13021618903971846 14:0.2996989742336475 #4280.0
6 1:0.6955734486483941 2:0.42234366648866173 3:0.04832926572057007 4:0.016728613285873026 5:0.4432838938792563 6:0.4444444444444444 7:0.3736263736263736 8:0.5071428571428571 9:0.02717391304347826 10:0.2968858131487889 11:0.1875 12:0.21929824561403508 13:0.21710713270815568 14:0.26771861026014965 #4281.0
4 1:0.6225961871430349 2:0.2403537378869212 3:0.0373065373065373 4:0.009614588054130182 5:0.1756841445581784 6:0.18067632850241547 7:0.1868131868131868 8:0.3 9:0.010416666666666666 10:0.08996539792387544 11:0.0625 12:0.14912280701754385 13:0.2156862745098039 14:0.27569134631420944 #4282.0
6 1:0.5468708208561727 2:0.32909290735453434 3:0.0276045276045276 4:0.007397141450911023 5:0.3870900355128473 6:0.4154589371980677 7:0.4010989010989011 8:0.5607142857142857 9:0.00625 10:0.3748558246828144 11:0.0625 12:0.21929824561403508 13:0.1699346405228758 14:0.2339263628936145 #4283.0
2 1:0.5978452575670432 2:0.4321379479590789 3:0.03903903903903904 4:0.0268214357070109 5:0.02485899310632964 6:0.024154589371980683 7:0.054945054945054944 8:0.10357142857142858 9:0.02083333333333333 10:0.5397923875432526 11:0.0625 12:0.02631578947368421 13:0.2265795206971678 14:0.332755170113409 #4284.0
4 1:0.6123566328383686 2:0.2306006758574741 3:0.025344025344025342 4:0.009893348155454456 5:0.2588259870482557 6:0.26859903381642514 7:0.2472527472527473 8:0.3142857142857143 9:0.014880952380952382 10:0.3238754325259516 11:0.0625 12:0.14035087719298245 13:0.14254590725178962 14:0.18985990660440288 #4285.0
4 1:0.5330184852859372 2:0.23600753789466455 3:0.043659043659043655 4:0.0072203666044194734 5:0.3123041570921245 6:0.33719806763285026 7:0.4230769230769231 8:0.2571428571428571 9:0.023026315789473683 10:0.2056351952545724 11:0.125 12:0.2807017543859649 13:0.2002063983488132 14:0.2139719272307664 #4286.0
6 1:0.6482921042186589 2:0.4410085410492577 3:0.030376530376530382 4:0.007143936182136261 5:0.337372049300188 6:0.34492753623188405 7:0.2802197802197802 8:0.225 9:0.02083333333333333 10:0.24740484429065746 11:0.125 12:0.08771929824561403 13:0.15849673202614378 14:0.17605070046697802 #4287.0
4 1:0.5697491433411134 2:0.3440036838852069 3:0.02870481817850238 4:0.004432910497073257 5:0.2435763526216837 6:0.2579710144927536 7:0.24175824175824176 8:0.275 9:0.02960526315789474 10:0.4598231449442522 11:0.0625 12:0.18421052631578946 13:0.19332645338837287 14:0.22524621937307324 #4288.0
6 1:0.524096597117012 2:0.3059767331617874 3:0.05795218295218296 4:0.00890037717643963 5:0.3162732400250679 6:0.34299516908212563 7:0.3516483516483517 8:0.3928571428571429 9:0.0390625 10:0.3643598615916955 11:0.1875 12:0.10526315789473684 13:0.2687908496732026 14:0.3148929089981556 #4289.0
6 1:0.6568339587755186 2:0.39088200137840295 3:0.032958297664179986 4:0.007433808600333047 5:0.5147273866722373 6:0.5256038647342995 7:0.6208791208791209 8:0.5178571428571429 9:0.02022058823529412 10:0.37621893677257 11:0.125 12:0.16666666666666666 13:0.21376393694732795 14:0.25473725955552545 #4290.0
4 1:0.7556950680575817 2:0.35595616150833226 3:0.018588724471077414 4:0.0058311046577359795 5:0.1863379987466054 6:0.17971014492753626 7:0.14285714285714285 8:0.2785714285714286 9:0.02205882352941177 10:0.2698961937716263 11:0.125 12:0.08771929824561403 13:0.1676278354479047 14:0.20545062828771093 #4291.0
4 1:0.4607652443586006 2:0.2011619061914594 3:0.038461538461538464 4:0.013797640454366038 5:0.13306872780447046 6:0.14879227053140096 7:0.14285714285714285 8:0.175 9:0.025 10:0.5173010380622838 11:0.125 12:0.05263157894736842 13:0.25490196078431365 14:0.2698320332366791 #4292.0
6 1:0.6012511734747881 2:0.268517353933346 3:0.06597366597366597 4:0.028434963378799177 5:0.5809484019218717 6:0.6086956521739131 7:0.5164835164835165 8:0.475 9:0.055 10:0.4130229631959736 11:0.1875 12:0.19298245614035087 13:0.2640522875816993 14:0.3740894489884011 #4293.0
6 1:0.4753745926246822 2:0.27989498864529777 3:0.03929012624664798 4:0.00477808778492702 5:0.3478170043868811 6:0.3864734299516908 7:0.2802197802197802 8:0.3142857142857143 9:0.029891304347826088 10:0.3312362378106322 11:0.125 12:0.21052631578947367 13:0.2398408638817846 14:0.2846193295530353 #4294.0
4 1:0.3915777070186983 2:0.2374232389444963 3:0.02332097984271897 4:0.004581101100845493 5:0.2448297472320869 6:0.2840579710144928 7:0.2032967032967033 8:0.28214285714285714 9:0.01358695652173913 10:0.21591695501730104 11:0.125 12:0.34210526315789475 13:0.13185564080704745 14:0.14750482777992344 #4295.0
4 1:0.3756324000741662 2:0.21116822261272405 3:0.09192159192159192 4:0.08151182055208821 5:0.3670357217463965 6:0.4289855072463768 7:0.4505494505494506 8:0.3535714285714286 9:0.06696428571428571 10:0.40184544405997696 11:0.1875 12:0.2368421052631579 13:0.3323996265172736 14:0.416397217192414 #4296.0
4 1:0.3374873761857421 2:0.23706881055086865 3:0.01757526757526757 4:0.006807558256325123 5:0.3386254439105912 6:0.4038647342995169 7:0.3516483516483517 8:0.32857142857142857 9:0.017361111111111112 10:0.22491349480968856 11:0.125 12:0.12280701754385966 13:0.10493827160493824 14:0.11713467893324235 #4297.0
6 1:0.26365127598515997 2:0.13784997024192935 3:0.021329021329021324 4:0.009100748775909221 5:0.26028828076039273 6:0.32367149758454106 7:0.2582417582417583 8:0.2357142857142857 9:0.027777777777777776 10:0.2961361014994233 11:0.125 12:0.17543859649122806 13:0.12248850157346886 14:0.19379714681582594 #4298.0
4 1:0.5207637911732385 2:0.2821809240156912 3:0.03802841302841303 4:0.0055891188982939355 5:0.2341758930436599 6:0.2541062801932367 7:0.2087912087912088 8:0.25357142857142856 9:0.02734375 10:0.2763222936233317 11:0.125 12:0.13157894736842105 13:0.20751633986928106 14:0.2485724427906065 #4299.0
6 1:0.6553609298117032 2:0.30022750490712324 3:0.08066528066528067 4:0.03821193807289155 5:0.6950073114685607 6:0.7111111111111111 7:0.6538461538461539 8:0.5607142857142857 9:0.0375 10:0.2698961937716263 11:0.125 12:0.17543859649122806 13:0.2797385620915033 14:0.3679380421293417 #4300.0
4 1:0.5838536424257679 2:0.2775225132472283 3:0.046546546546546524 4:0.007597132679365911 5:0.4294965531648214 6:0.4531400966183575 7:0.3131868131868132 8:0.29642857142857143 9:0.04166666666666666 10:0.36829584775086505 11:0.125 12:0.19298245614035087 13:0.24564270152505435 14:0.2696056077185785 #4301.0
4 1:0.4239261140033168 2:0.18496476456057995 3:0.0183933933933934 4:0.0016443601401497992 5:0.2320869020263213 6:0.2647342995169082 7:0.25274725274725274 8:0.14642857142857146 9:0.015625 10:0.28489042675893883 11:0.0625 12:0.21929824561403508 13:0.13398692810457516 14:0.14240532904289135 #4302.0
6 1:0.6193997612851204 2:0.2187634738477472 3:0.031896268738374 4:0.0092843524746995 5:0.5579695007311468 6:0.5797101449275363 7:0.42857142857142855 8:0.3892857142857143 9:0.02631578947368421 10:0.3570501730103806 11:0.125 12:0.04385964912280702 13:0.19848641210870308 14:0.2474992074405288 #4303.0
6 1:0.5418291813454117 2:0.23269434902544164 3:0.03623403623403623 4:0.014306569081735582 5:0.3091706705661166 6:0.3323671497584541 7:0.3021978021978022 8:0.2607142857142857 9:0.029761904761904764 10:0.3058823529411765 11:0.0625 12:0.10526315789473684 13:0.17055711173358226 14:0.2138384822495573 #4304.0
6 1:0.6541766427538376 2:0.29020669170556784 3:0.04755717255717255 4:0.01652431179919009 5:0.45017756423647376 6:0.4599033816425121 7:0.4340659340659341 8:0.3357142857142857 9:0.0234375 10:0.3598615916955017 11:0.1875 12:0.2894736842105263 13:0.2674291938997822 14:0.3580583698484841 #4305.0
4 1:0.5022423792031381 2:0.29836084134638235 3:0.02585277585277584 4:0.01164815166759526 5:0.4439105911844579 6:0.4869565217391305 7:0.3736263736263736 8:0.3928571428571429 9:0.02430555555555556 10:0.3534354918437964 11:0.1875 12:0.2982456140350877 13:0.15214233841684827 14:0.2701626725509313 #4306.0
6 1:0.7779659255525659 2:0.4084701950314341 3:0.02392358914098044 4:0.005391598501342553 5:0.2991435136828912 6:0.28792270531400965 7:0.24175824175824176 8:0.3357142857142857 9:0.005434782608695651 10:0.22491349480968856 11:0.0625 12:0.10526315789473684 13:0.12901392441034387 14:0.16100077356535558 #4307.0
6 1:0.4682274714454675 2:0.31541687351821346 3:0.04823779823779824 4:0.016441052979237394 5:0.4902861917693754 6:0.5468599033816425 7:0.4615384615384616 8:0.6392857142857142 9:0.02455357142857143 10:0.34350424661843354 11:0.125 12:0.21929824561403508 13:0.23202614379084965 14:0.3133544024404004 #4308.0
2 1:0.4813438794471761 2:0.13565090046165146 3:0.030665280665280664 4:0.0027520722775316872 5:0.030081470649676208 6:0.03285024154589372 7:0.02197802197802198 8:0.06785714285714285 9:0.015625 10:0.4498269896193772 11:0.0625 12:0.07017543859649122 13:0.19934640522875816 14:0.2914026017344896 #4309.0
2 1:0.39034934615763306 2:0.22568699508540946 3:0.02748902748902749 4:0.002728925144608667 5:0.12701065385418842 6:0.14782608695652175 7:0.12637362637362634 8:0.10714285714285714 9:0.026041666666666668 10:0.2878892733564014 11:0.125 12:0.10526315789473684 13:0.21023965141612205 14:0.23449770533789704 #4310.0
4 1:0.5780390075815379 2:0.2256842232274743 3:0.02806652806652806 4:0.008013432994793462 5:0.17087946521829955 6:0.17971014492753626 7:0.19230769230769232 8:0.18928571428571428 9:0.026785714285714284 10:0.14244521337946944 11:0.1875 12:0.08771929824561403 13:0.16433239962651727 14:0.20073462629704952 #4311.0
6 1:0.4350012105636176 2:0.19646097419534853 3:0.04629904629904631 4:0.020298270324898237 5:0.3451013160643409 6:0.39130434782608703 7:0.36813186813186816 8:0.3857142857142857 9:0.029761904761904764 10:0.2968858131487889 11:0.125 12:0.14912280701754385 13:0.19234360410831 14:0.2687345756066416 #4312.0
4 1:0.5191862898985685 2:0.14916430334754394 3:0.08801108801108799 4:0.037102466266099435 5:0.4094422393983706 6:0.4454106280193237 7:0.31868131868131866 8:0.31785714285714284 9:0.05 10:0.4573241061130334 11:0.1875 12:0.21929824561403508 13:0.2875816993464052 14:0.3846044964785871 #4313.0
4 1:0.6848074816470101 2:0.380396959576954 3:0.038115038115038115 4:0.00933994123064778 5:0.14873616043451013 6:0.14782608695652175 7:0.1868131868131868 8:0.2 9:0.01875 10:0.3598615916955017 11:0.0625 12:0.07894736842105263 13:0.1830065359477124 14:0.20704987125373311 #4314.0
4 1:0.413647132701848 2:0.27200639912921337 3:0.031429619664913776 4:0.005760689485937377 5:0.209734698140798 6:0.24057971014492754 7:0.17582417582417584 8:0.22857142857142854 9:0.02941176470588235 10:0.32612456747404844 11:0.125 12:0.07017543859649122 13:0.1753171856978086 14:0.1967199638468657 #4315.0
4 1:0.5509972496307429 2:0.2158146141392921 3:0.01527266911882296 4:0.005937920816822889 5:0.2494255274702319 6:0.26666666666666666 7:0.24175824175824176 8:0.25357142857142856 9:0.007211538461538463 10:0.2698961937716263 11:0.0625 12:0.03508771929824561 13:0.10507792860734036 14:0.12712759514988856 #4316.0
4 1:0.5877577370377338 2:0.28882305382128765 3:0.03826903826903826 4:0.0024603642573614646 5:0.12513056193858366 6:0.13043478260869565 7:0.17582417582417584 8:0.2607142857142857 9:0.027777777777777776 10:0.31487889273356395 11:0.0625 12:0.09649122807017543 13:0.21931735657225845 14:0.2644690210140093 #4317.0
6 1:0.688090692681984 2:0.3698076378106003 3:0.023982773982773986 4:0.007494076969413259 5:0.35596406935450176 6:0.35748792270531393 7:0.3516483516483517 8:0.275 9:0.015625 10:0.18635689569945627 11:0.125 12:0.16666666666666666 13:0.15732959850606906 14:0.2463434138042537 #4318.0
2 1:0.6283382131423701 2:0.2530988379545 3:0.04563904563904564 4:0.010568816799119982 5:0.10737413829120536 6:0.10917874396135266 7:0.14835164835164835 8:0.1357142857142857 9:0.026785714285714284 10:0.5547866205305653 11:0.0625 12:0.05263157894736842 13:0.23902894491129786 14:0.2988933317508196 #4319.0
2 1:0.7712999922885859 2:0.4842801390213145 3:0.02806652806652806 4:0.007324240164905048 5:0.09588468769584292 6:0.08985507246376813 7:0.13736263736263735 8:0.06785714285714285 9:0.0078125 10:0.22491349480968856 11:0.0625 12:0.08771929824561403 13:0.1830065359477124 14:0.297684981477013 #4320.0
6 1:0.6724363628223089 2:0.2639077800019948 3:0.0358974358974359 4:0.01611550370597781 5:0.39419260497179853 6:0.3990338164251208 7:0.36813186813186816 8:0.20357142857142854 9:0.0325 10:0.2664359861591695 11:0.125 12:0.3333333333333333 13:0.1725490196078431 14:0.2567586233959896 #4321.0
4 1:0.3492174344207818 2:0.1593430847006923 3:0.03752865291326829 4:0.01517217790458168 5:0.1673281804888239 6:0.1990338164251208 7:0.15384615384615385 8:0.15 9:0.019230769230769232 10:0.3486159169550173 11:0.125 12:0.15789473684210525 13:0.13273001508295632 14:0.15715588169891034 #4322.0
4 1:0.5442760876208955 2:0.3130643107157873 3:0.04182463005992418 4:0.029474819671145982 5:0.2701065385418843 6:0.2898550724637681 7:0.1978021978021978 8:0.2642857142857143 9:0.02205882352941177 10:0.5697808535178777 11:0.1875 12:0.12280701754385966 13:0.22145328719723173 14:0.3580811450057614 #4323.0
4 1:0.5222269003107353 2:0.16818458629726968 3:0.06878031878031877 4:0.008102714793210824 5:0.16691038228535618 6:0.18067632850241547 7:0.2032967032967033 8:0.18928571428571428 9:0.0390625 10:0.17093425605536333 11:0.1875 12:0.17543859649122806 13:0.2483660130718954 14:0.2501597703791323 #4324.0
4 1:0.3387515586386134 2:0.2190164337897676 3:0.07385407385407386 4:0.02631702213800744 5:0.4641738040526426 6:0.5526570048309178 7:0.456043956043956 8:0.32142857142857145 9:0.05654761904761905 10:0.5090147514114005 11:0.1875 12:0.2456140350877193 13:0.28260192966075315 14:0.32879916955100114 #4325.0
6 1:0.7597223975383973 2:0.38485834373997374 3:0.05034155034155032 4:0.018281511104507597 5:0.275120116983497 6:0.26666666666666666 7:0.25274725274725274 8:0.2178571428571429 9:0.04017857142857143 10:0.31987697039600155 11:0.125 12:0.08771929824561403 13:0.24369747899159666 14:0.28937370676496194 #4326.0
2 1:0.3610507117851941 2:0.1272371814412469 3:0.023518711018711017 4:0.004960719924564712 5:0.16022561102987254 6:0.1893719806763285 7:0.14285714285714285 8:0.17857142857142858 9:0.0078125 10:0.17993079584775087 11:0.0625 12:0.2280701754385965 13:0.08905228758169934 14:0.07853219976108103 #4327.0
4 1:0.5627252995059603 2:0.19578590512644234 3:0.02527946006206876 4:0.00981550820781996 5:0.2788803008147065 6:0.2966183574879227 7:0.23626373626373626 8:0.2107142857142857 9:0.02445652173913044 10:0.21991541714725107 11:0.1875 12:0.12280701754385966 13:0.14322250639386186 14:0.163696963356891 #4328.0
6 1:0.6184390682592111 2:0.3847861417259 3:0.03540418246300599 4:0.0105776032102034 5:0.5280969291832045 6:0.548792270531401 7:0.5879120879120879 8:0.4178571428571429 9:0.018382352941176468 10:0.3913494809688581 11:0.125 12:0.09649122807017543 13:0.20222991157247208 14:0.28219453994971005 #4329.0
4 1:0.4171882501234979 2:0.11411710710055102 3:0.026214543455922768 4:0.008777385851143123 5:0.3402966367244621 6:0.3893719806763285 7:0.3131868131868132 8:0.14285714285714285 9:0.008620689655172414 10:0.29238754325259514 11:0.125 12:0.2807017543859649 13:0.10863195853053864 14:0.1342994979108879 #4330.0
4 1:0.5703085681932561 2:0.279627373950253 3:0.03210903210903211 4:0.016938828219035227 5:0.15479423438479215 6:0.16328502415458934 7:0.1978021978021978 8:0.25357142857142856 9:0.015625 10:0.9296424452133796 11:0.0625 12:0.2807017543859649 13:0.21023965141612205 14:0.4381617640459857 #4331.0
6 1:0.5601833731249086 2:0.34671971051893297 3:0.015279015279015285 4:0.004011838204574113 5:0.4211405890954669 6:0.4492753623188406 7:0.4175824175824176 8:0.3892857142857143 9:0.005952380952380952 10:0.29238754325259514 11:0.0625 12:0.14035087719298245 13:0.1176470588235294 14:0.14262663204040785 #4332.0
4 1:0.3707253125921943 2:0.25192891524900834 3:0.027951027951027947 4:0.004862164914794185 5:0.16523918947148528 6:0.19420289855072465 7:0.13736263736263735 8:0.15357142857142858 9:0.0125 10:0.3598615916955017 11:0.0625 12:0.008771929824561403 13:0.14814814814814814 14:0.1902019673141988 #4333.0
4 1:0.5356484881320421 2:0.2351836442215811 3:0.024295789001671345 4:0.007534423382450446 5:0.19218717359515355 6:0.20676328502415456 7:0.1813186813186813 8:0.275 9:0.014705882352941175 10:0.4723183391003461 11:0.0625 12:0.10526315789473684 13:0.15609381007304873 14:0.21820182279793246 #4334.0
2 1:0.5206894420375802 2:0.198547654157488 3:0.01565026565026564 4:0.006358151932907425 5:0.10027156883225402 6:0.10821256038647344 7:0.17032967032967036 8:0.12142857142857146 9:0.02083333333333333 10:0.22491349480968856 11:0.0625 12:0.04385964912280702 13:0.1176470588235294 14:0.16447538582518698 #4335.0
4 1:0.4546427657583282 2:0.1997776831811093 3:0.17994917994917994 4:0.04494929559619705 5:0.279715897221642 6:0.3140096618357488 7:0.3021978021978022 8:0.3035714285714285 9:0.0625 10:0.4123414071510957 11:0.1875 12:0.2631578947368421 13:0.4553376906318082 14:0.5133721872022602 #4336.0
8 1:0.5612932978366474 2:0.3487702700330944 3:0.02864402864402863 4:0.010574584935358584 5:0.4827658241069563 6:0.514975845410628 7:0.489010989010989 8:0.5178571428571429 9:0.017361111111111112 10:0.26089965397923875 11:0.125 12:0.2631578947368421 13:0.15214233841684827 14:0.2045225118632548 #4337.0
4 1:0.478968224220909 2:0.2473150814142397 3:0.046690921690921684 4:0.007014494978290426 5:0.26404846459160225 6:0.2927536231884058 7:0.24175824175824176 8:0.29642857142857143 9:0.03125 10:0.5004325259515571 11:0.125 12:0.17543859649122806 13:0.2606209150326797 14:0.3372027003509586 #4338.0
2 1:0.5176332795112678 2:0.2937165720153735 3:0.01890901890901891 4:0.007088840535995113 5:0.13285982870273658 6:0.14396135265700485 7:0.0934065934065934 8:0.2392857142857143 9:0.026785714285714284 10:0.26239907727797 11:0.125 12:0.2456140350877193 13:0.11297852474323065 14:0.14071537888003768 #4339.0
4 1:0.4105461541687636 2:0.23203252367646124 3:0.04995904995904995 4:0.030838142882670432 5:0.1756841445581784 6:0.20193236714975848 7:0.17582417582417584 8:0.31785714285714284 9:0.02272727272727273 10:0.3373702422145329 11:0.125 12:0.12280701754385966 13:0.2543077837195484 14:0.3138870780774001 #4340.0
4 1:0.7683706275423278 2:0.3855578014495756 3:0.08226908226908228 4:0.05159816656806137 5:0.18842698976394395 6:0.18067632850241547 7:0.15934065934065933 8:0.14642857142857146 9:0.07142857142857142 10:0.3711072664359862 11:0.125 12:0.2368421052631579 13:0.2577030812324929 14:0.25788525683789193 #4341.0
6 1:0.5683859615027446 2:0.2754574025419344 3:0.02727902727902728 4:0.003910224323204615 5:0.2778358053060372 6:0.2946859903381642 7:0.24175824175824176 8:0.2785714285714286 9:0.01988636363636364 10:0.3213049925852694 11:0.125 12:0.2719298245614035 13:0.1770647653000594 14:0.19907743373631187 #4342.0
0 1:0.4635812681075641 2:0.0 3:0.0 4:0.003059514933555545 5:0.005431376645080426 6:0.0057971014492753615 7:0.0 8:0.028571428571428567 9:0.0 10:0.0 11:0.0 12:0.05263157894736842 13:0.0 14:0.016916704159362066 #4343.0
6 1:0.5649880807696838 2:0.28523274865927223 3:0.031837267131384794 4:0.010836652128867657 5:0.4836014205138918 6:0.514975845410628 7:0.4615384615384616 8:0.3071428571428572 9:0.018382352941176468 10:0.2519031141868512 11:0.125 12:0.2631578947368421 13:0.1753171856978086 14:0.2261429738205533 #4344.0
6 1:0.4135895887703064 2:0.19981597476400334 3:0.05438405438405435 4:0.0220024562315314 5:0.3827031543764362 6:0.4386473429951691 7:0.4780219780219781 8:0.3035714285714285 9:0.04464285714285714 10:0.3598615916955017 11:0.125 12:0.12280701754385966 13:0.20479302832244006 14:0.31293657171806943 #4345.0
4 1:0.5195422506933363 2:0.23451075458131124 3:0.05578655578655579 4:0.029726766369896056 5:0.1817422185084604 6:0.19710144927536236 7:0.3021978021978022 8:0.2107142857142857 9:0.00625 10:0.4498269896193772 11:0.0625 12:0.07017543859649122 13:0.2483660130718954 14:0.3195072077036865 #4346.0
4 1:0.6247204048537724 2:0.3807460893141944 3:0.025389025389025384 4:0.002618414952802201 5:0.12387716732818048 6:0.12657004830917876 7:0.1868131868131868 8:0.2178571428571429 9:0.028409090909090905 10:0.1439446366782007 11:0.125 12:0.07017543859649122 13:0.13547237076648838 14:0.15656413429332855 #4347.0
4 1:0.6696795758188747 2:0.3572488904488184 3:0.033841533841533836 4:0.011622297267663695 5:0.26592855650720704 6:0.26859903381642514 7:0.2637362637362637 8:0.32142857142857145 9:0.013888888888888888 10:0.3486159169550173 11:0.0625 12:0.09649122807017543 13:0.1503267973856209 14:0.1996406206288063 #4348.0
4 1:0.753057393617726 2:0.3601510071349221 3:0.024519024519024508 4:0.012758321754794343 5:0.27135993315228746 6:0.263768115942029 7:0.21978021978021975 8:0.16785714285714284 9:0.03273809523809524 10:0.2739855300408934 11:0.125 12:0.17543859649122806 13:0.14565826330532214 14:0.20646919374821307 #4349.0
6 1:0.5571694662136903 2:0.23000944766585885 3:0.03883278883278883 4:0.019790351121370432 5:0.4430749947775224 6:0.4734299516908213 7:0.36813186813186816 8:0.4107142857142857 9:0.033482142857142856 10:0.29088811995386393 11:0.125 12:0.13157894736842105 13:0.19234360410831 14:0.2825199131576528 #4350.0
8 1:0.7184615725029829 2:0.3865198119543111 3:0.02970784549731917 4:0.013207978801532369 5:0.5598495926467516 6:0.5565217391304348 7:0.6538461538461539 8:0.7142857142857143 9:0.011513157894736841 10:0.31487889273356395 11:0.0625 12:0.2982456140350877 13:0.1503267973856209 14:0.22891602758384885 #4351.0
6 1:0.7044235043810403 2:0.303426433282504 3:0.02633402633402633 4:0.004453245977740518 5:0.348025903488615 6:0.3468599033816425 7:0.3516483516483517 8:0.20357142857142854 9:0.02644230769230769 10:0.2330921673482227 11:0.125 12:0.07017543859649122 13:0.1377576671694319 14:0.16212141427618415 #4352.0
2 1:0.2216436179680114 2:0.089542600148487 3:0.2584892584892585 4:0.0 5:0.03634844370169208 6:0.04927536231884058 7:0.038461538461538464 8:0.06785714285714285 9:0.0625 10:0.5847750865051903 11:0.0625 12:0.06140350877192983 13:0.2483660130718954 14:0.21067145538886387 #4353.0
4 1:0.6142973944789041 2:0.3342584682064443 3:0.02334152334152333 4:0.0038482435705842976 5:0.2609149780655943 6:0.2705314009661836 7:0.3241758241758242 8:0.4107142857142857 9:0.008522727272727272 10:0.22491349480968856 11:0.0625 12:0.09649122807017543 13:0.17409387997623288 14:0.20817294632247904 #4354.0
10 1:0.8552880219518472 2:0.5937078422837889 3:0.045283264033264034 4:0.015119779560107013 5:0.6421558387298935 6:0.6028985507246377 7:0.6923076923076923 8:0.5107142857142857 9:0.017578125 10:0.3498654363706267 11:0.125 12:0.14912280701754385 13:0.2994281045751634 14:0.3885289379911812 #4355.0
2 1:0.2417893121529257 2:0.0426822419751655 3:0.014899514899514894 4:0.002457786939169334 5:0.0641320242322958 6:0.08309178743961353 7:0.04395604395604396 8:0.15357142857142858 9:0.01875 10:0.32987312572087657 11:0.125 12:0.11403508771929825 13:0.1372549019607843 14:0.16182900559660632 #4356.0
4 1:0.6407107177315535 2:0.3517715409454181 3:0.0788865788865789 4:0.03364862164914795 5:0.1426780864842281 6:0.14492753623188406 7:0.14285714285714285 8:0.12142857142857146 9:0.03125 10:0.25490196078431376 11:0.0625 12:0.09649122807017543 13:0.2374727668845315 14:0.31169541599161354 #4357.0
6 1:0.5778417622409514 2:0.2621014386170531 3:0.05204799941642048 4:0.02578494090930793 5:0.3609776477961145 6:0.38164251207729466 7:0.2802197802197802 8:0.3928571428571429 9:0.02960526315789474 10:0.3798539023452519 11:0.125 12:0.13157894736842105 13:0.217406260749914 14:0.3212237983216881 #4358.0
4 1:0.6422205007614086 2:0.3972103725062465 3:0.02593421824191055 4:0.005847610234057523 5:0.3354919573845833 6:0.34396135265700484 7:0.2692307692307692 8:0.2714285714285714 9:0.019230769230769232 10:0.21366782006920412 11:0.0625 12:0.34210526315789475 13:0.12267471091000501 14:0.1442573471254618 #4359.0
4 1:0.61397034593908 2:0.4902842414174527 3:0.15627165627165626 4:0.15179158808824175 5:0.16753707959055775 6:0.17294685990338166 7:0.15934065934065933 8:0.2071428571428572 9:0.03125 10:0.4273356401384083 11:0.125 12:0.08771929824561403 13:0.3627450980392157 14:0.36854569713142094 #4360.0
6 1:0.5642269237706035 2:0.28969227549850085 3:0.012804012804012806 4:0.005495243724143461 5:0.3948193022770002 6:0.42028985507246375 7:0.4505494505494506 8:0.32857142857142857 9:0.008928571428571428 10:0.4273356401384083 11:0.0625 12:0.14912280701754385 13:0.09119203236850296 14:0.13559701781269534 #4361.0
2 1:0.5127462729050302 2:0.2747939611672041 3:0.021329021329021324 4:0.006124920880121678 5:0.08126175057447252 6:0.08792270531400967 7:0.1043956043956044 8:0.11785714285714285 9:0.006944444444444444 10:0.08996539792387544 11:0.0625 12:0.16666666666666666 13:0.1321713870733478 14:0.1563886128167077 #4362.0
4 1:0.4111008255132557 2:0.20541104030346524 3:0.057315233785822026 4:0.03651997901506475 5:0.3164821391268017 6:0.36328502415458935 7:0.31868131868131866 8:0.2178571428571429 9:0.007352941176470587 10:0.3373702422145329 11:0.0625 12:0.14035087719298245 13:0.19454056132256825 14:0.22021391744606775 #4363.0
2 1:0.4320586142012637 2:0.16643248027581878 3:0.051744051744051715 4:0.03048599232977112 5:0.14455817839983287 6:0.1642512077294686 7:0.10989010989010987 8:0.275 9:0.0625 10:0.4148404459823145 11:0.25 12:0.12280701754385966 13:0.1975308641975308 14:0.24188088862894905 #4364.0
6 1:0.5100510136227686 2:0.3267595681687843 3:0.03945153945153945 4:0.01124458379465992 5:0.437643618132442 6:0.4782608695652174 7:0.445054945054945 8:0.3428571428571429 9:0.015625 10:0.2441917943648048 11:0.125 12:0.2280701754385965 13:0.1736694677871148 14:0.2294753168779186 #4365.0
6 1:0.4873824551364699 2:0.3433952564822763 3:0.02934707282533369 4:0.008227012893425145 5:0.2922498433256737 6:0.32270531400966185 7:0.31868131868131866 8:0.425 9:0.010869565217391302 10:0.29238754325259514 11:0.0625 12:0.21929824561403508 13:0.16595623756749073 14:0.22350257601453175 #4366.0
